dataset_seed,infrastructure,source_pool,target_pool,latency_ms,source,generator_seed
146588263,infrastructure_215,fog18,azure.faas.eastus,129.349,generated,12345
146588263,infrastructure_215,fog18,gcp.faas.europe-west1,27.059,generated,12345
146588263,infrastructure_215,fog18,gcp.faas.us-central1,90.874,generated,12345
146588263,infrastructure_215,fog19,aws.faas.eu-west-1,21.073,generated,12345
146588263,infrastructure_215,fog19,aws.faas.us-east-1,107.88,generated,12345
146588263,infrastructure_215,fog19,azure.faas.westeurope,23.694,generated,12345
146588263,infrastructure_215,fog19,azure.faas.eastus,101.521,generated,12345
146588263,infrastructure_215,fog19,gcp.faas.europe-west1,43.589,generated,12345
146588263,infrastructure_215,fog19,gcp.faas.us-central1,145.737,generated,12345
146588263,infrastructure_215,fog20,aws.faas.eu-west-1,29.662,generated,12345
146588263,infrastructure_215,fog20,aws.faas.us-east-1,149.249,generated,12345
146588263,infrastructure_215,fog20,azure.faas.westeurope,30.079,generated,12345
146588263,infrastructure_215,fog20,azure.faas.eastus,120.898,generated,12345
146588263,infrastructure_215,fog20,gcp.faas.europe-west1,36.743,generated,12345
146588263,infrastructure_215,fog20,gcp.faas.us-central1,92.686,generated,12345
146588263,infrastructure_215,fog21,aws.faas.eu-west-1,38.173,generated,12345
146588263,infrastructure_215,fog21,aws.faas.us-east-1,148.645,generated,12345
146588263,infrastructure_215,fog21,azure.faas.westeurope,57.984,generated,12345
146588263,infrastructure_215,fog21,azure.faas.eastus,127.519,generated,12345
146588263,infrastructure_215,fog21,gcp.faas.europe-west1,36.079,generated,12345
146588263,infrastructure_215,fog21,gcp.faas.us-central1,133.241,generated,12345
146588263,infrastructure_215,fog22,aws.faas.eu-west-1,46.149,generated,12345
146588263,infrastructure_215,fog22,aws.faas.us-east-1,126.698,generated,12345
146588263,infrastructure_215,fog22,azure.faas.westeurope,47.873,generated,12345
146588263,infrastructure_215,fog22,azure.faas.eastus,98.85,generated,12345
146588263,infrastructure_215,fog22,gcp.faas.europe-west1,48.464,generated,12345
146588263,infrastructure_215,fog22,gcp.faas.us-central1,107.729,generated,12345
146588263,infrastructure_215,fog23,aws.faas.eu-west-1,53.744,generated,12345
146588263,infrastructure_215,fog23,aws.faas.us-east-1,101.978,generated,12345
146588263,infrastructure_215,fog23,azure.faas.westeurope,29.991,generated,12345
146588263,infrastructure_215,fog23,azure.faas.eastus,108.648,generated,12345
146588263,infrastructure_215,fog23,gcp.faas.europe-west1,37.527,generated,12345
146588263,infrastructure_215,fog23,gcp.faas.us-central1,102.441,generated,12345
146588263,infrastructure_215,fog24,aws.faas.eu-west-1,27.504,generated,12345
146588263,infrastructure_215,fog24,aws.faas.us-east-1,92.574,generated,12345
146588263,infrastructure_215,fog24,azure.faas.westeurope,52.716,generated,12345
146588263,infrastructure_215,fog24,azure.faas.eastus,122.111,generated,12345
146588263,infrastructure_215,fog24,gcp.faas.europe-west1,42.782,generated,12345
146588263,infrastructure_215,fog24,gcp.faas.us-central1,105.701,generated,12345
146588263,infrastructure_215,fog25,aws.faas.eu-west-1,22.96,generated,12345
146588263,infrastructure_215,fog25,aws.faas.us-east-1,91.192,generated,12345
146588263,infrastructure_215,fog25,azure.faas.westeurope,33.92,generated,12345
146588263,infrastructure_215,fog25,azure.faas.eastus,148.903,generated,12345
146588263,infrastructure_215,fog25,gcp.faas.europe-west1,38.601,generated,12345
146588263,infrastructure_215,fog25,gcp.faas.us-central1,135.052,generated,12345
146588263,infrastructure_215,fog26,aws.faas.eu-west-1,48.099,generated,12345
146588263,infrastructure_215,fog26,aws.faas.us-east-1,81.735,generated,12345
146588263,infrastructure_215,fog26,azure.faas.westeurope,46.149,generated,12345
146588263,infrastructure_215,fog26,azure.faas.eastus,111.254,generated,12345
146588263,infrastructure_215,fog26,gcp.faas.europe-west1,23.113,generated,12345
146588263,infrastructure_215,fog26,gcp.faas.us-central1,94.052,generated,12345
146588263,infrastructure_215,fog27,aws.faas.eu-west-1,40.215,generated,12345
146588263,infrastructure_215,fog27,aws.faas.us-east-1,141.549,generated,12345
146588263,infrastructure_215,fog27,azure.faas.westeurope,21.915,generated,12345
146588263,infrastructure_215,fog27,azure.faas.eastus,111.377,generated,12345
146588263,infrastructure_215,fog27,gcp.faas.europe-west1,20.357,generated,12345
146588263,infrastructure_215,fog27,gcp.faas.us-central1,89.932,generated,12345
146588263,infrastructure_215,fog28,aws.faas.eu-west-1,50.149,generated,12345
146588263,infrastructure_215,fog28,aws.faas.us-east-1,126.52,generated,12345
146588263,infrastructure_215,fog28,azure.faas.westeurope,21.665,generated,12345
146588263,infrastructure_215,fog28,azure.faas.eastus,148.547,generated,12345
146588263,infrastructure_215,fog28,gcp.faas.europe-west1,33.467,generated,12345
146588263,infrastructure_215,fog28,gcp.faas.us-central1,145.249,generated,12345
146588263,infrastructure_215,fog29,aws.faas.eu-west-1,58.389,generated,12345
146588263,infrastructure_215,fog29,aws.faas.us-east-1,88.216,generated,12345
146588263,infrastructure_215,fog29,azure.faas.westeurope,35.619,generated,12345
146588263,infrastructure_215,fog29,azure.faas.eastus,129.134,generated,12345
146588263,infrastructure_215,fog29,gcp.faas.europe-west1,49.774,generated,12345
146588263,infrastructure_215,fog29,gcp.faas.us-central1,120.707,generated,12345
146588263,infrastructure_215,fog30,aws.faas.eu-west-1,49.884,generated,12345
146588263,infrastructure_215,fog30,aws.faas.us-east-1,133.256,generated,12345
146588263,infrastructure_215,fog30,azure.faas.westeurope,37.657,generated,12345
146588263,infrastructure_215,fog30,azure.faas.eastus,143.626,generated,12345
146588263,infrastructure_215,fog30,gcp.faas.europe-west1,52.671,generated,12345
146588263,infrastructure_215,fog30,gcp.faas.us-central1,80.061,generated,12345
146588263,infrastructure_215,fog31,aws.faas.eu-west-1,54.34,generated,12345
146588263,infrastructure_215,fog31,aws.faas.us-east-1,80.855,generated,12345
146588263,infrastructure_215,fog31,azure.faas.westeurope,44.405,generated,12345
146588263,infrastructure_215,fog31,azure.faas.eastus,111.263,generated,12345
146588263,infrastructure_215,fog31,gcp.faas.europe-west1,39.746,generated,12345
146588263,infrastructure_215,fog31,gcp.faas.us-central1,113.563,generated,12345
146588263,infrastructure_215,fog32,aws.faas.eu-west-1,32.152,generated,12345
146588263,infrastructure_215,fog32,aws.faas.us-east-1,127.001,generated,12345
146588263,infrastructure_215,fog32,azure.faas.westeurope,22.337,generated,12345
146588263,infrastructure_215,fog32,azure.faas.eastus,117.18,generated,12345
146588263,infrastructure_215,fog32,gcp.faas.europe-west1,26.987,generated,12345
146588263,infrastructure_215,fog32,gcp.faas.us-central1,146.864,generated,12345
146588263,infrastructure_215,fog33,aws.faas.eu-west-1,41.948,generated,12345
146588263,infrastructure_215,fog33,aws.faas.us-east-1,147.329,generated,12345
146588263,infrastructure_215,fog33,azure.faas.westeurope,57.265,generated,12345
146588263,infrastructure_215,fog33,azure.faas.eastus,96.335,generated,12345
146588263,infrastructure_215,fog33,gcp.faas.europe-west1,57.521,generated,12345
146588263,infrastructure_215,fog33,gcp.faas.us-central1,118.117,generated,12345
146588263,infrastructure_215,fog34,aws.faas.eu-west-1,50.22,generated,12345
146588263,infrastructure_215,fog34,aws.faas.us-east-1,148.816,generated,12345
146588263,infrastructure_215,fog34,azure.faas.westeurope,24.986,generated,12345
146588263,infrastructure_215,fog34,azure.faas.eastus,133.259,generated,12345
146588263,infrastructure_215,fog34,gcp.faas.europe-west1,46.129,generated,12345
146588263,infrastructure_215,fog34,gcp.faas.us-central1,101.864,generated,12345
146588263,infrastructure_215,fog35,aws.faas.eu-west-1,23.177,generated,12345
146588263,infrastructure_215,fog35,aws.faas.us-east-1,108.614,generated,12345
146588263,infrastructure_215,fog35,azure.faas.westeurope,38.335,generated,12345
146588263,infrastructure_215,fog35,azure.faas.eastus,126.782,generated,12345
146588263,infrastructure_215,fog35,gcp.faas.europe-west1,35.463,generated,12345
146588263,infrastructure_215,fog35,gcp.faas.us-central1,94.137,generated,12345
146588263,infrastructure_215,fog36,aws.faas.eu-west-1,50.456,generated,12345
146588263,infrastructure_215,fog36,aws.faas.us-east-1,101.904,generated,12345
146588263,infrastructure_215,fog36,azure.faas.westeurope,39.924,generated,12345
146588263,infrastructure_215,fog36,azure.faas.eastus,105.502,generated,12345
146588263,infrastructure_215,fog36,gcp.faas.europe-west1,27.153,generated,12345
146588263,infrastructure_215,fog36,gcp.faas.us-central1,108.645,generated,12345
146588263,infrastructure_215,fog37,aws.faas.eu-west-1,51.978,generated,12345
146588263,infrastructure_215,fog37,aws.faas.us-east-1,133.153,generated,12345
146588263,infrastructure_215,fog37,azure.faas.westeurope,23.757,generated,12345
146588263,infrastructure_215,fog37,azure.faas.eastus,118.21,generated,12345
146588263,infrastructure_215,fog37,gcp.faas.europe-west1,46.798,generated,12345
146588263,infrastructure_215,fog37,gcp.faas.us-central1,107.584,generated,12345
146588263,infrastructure_215,fog38,aws.faas.eu-west-1,21.623,generated,12345
146588263,infrastructure_215,fog38,aws.faas.us-east-1,123.268,generated,12345
146588263,infrastructure_215,fog38,azure.faas.westeurope,29.584,generated,12345
146588263,infrastructure_215,fog38,azure.faas.eastus,128.325,generated,12345
146588263,infrastructure_215,fog38,gcp.faas.europe-west1,37.684,generated,12345
146588263,infrastructure_215,fog38,gcp.faas.us-central1,115.702,generated,12345
146588263,infrastructure_215,fog39,aws.faas.eu-west-1,20.144,generated,12345
146588263,infrastructure_215,fog39,aws.faas.us-east-1,146.141,generated,12345
146588263,infrastructure_215,fog39,azure.faas.westeurope,29.729,generated,12345
146588263,infrastructure_215,fog39,azure.faas.eastus,129.27,generated,12345
146588263,infrastructure_215,fog39,gcp.faas.europe-west1,38.575,generated,12345
146588263,infrastructure_215,fog39,gcp.faas.us-central1,87.779,generated,12345
146588263,infrastructure_215,fog40,aws.faas.eu-west-1,26.145,generated,12345
146588263,infrastructure_215,fog40,aws.faas.us-east-1,83.01,generated,12345
146588263,infrastructure_215,fog40,azure.faas.westeurope,37.288,generated,12345
146588263,infrastructure_215,fog40,azure.faas.eastus,143.337,generated,12345
146588263,infrastructure_215,fog40,gcp.faas.europe-west1,48.148,generated,12345
146588263,infrastructure_215,fog40,gcp.faas.us-central1,105.875,generated,12345
146588263,infrastructure_215,fog41,aws.faas.eu-west-1,24.804,generated,12345
146588263,infrastructure_215,fog41,aws.faas.us-east-1,92.371,generated,12345
146588263,infrastructure_215,fog41,azure.faas.westeurope,32.789,generated,12345
146588263,infrastructure_215,fog41,azure.faas.eastus,88.891,generated,12345
146588263,infrastructure_215,fog41,gcp.faas.europe-west1,59.867,generated,12345
146588263,infrastructure_215,fog41,gcp.faas.us-central1,113.631,generated,12345
146588263,infrastructure_215,fog42,aws.faas.eu-west-1,54.459,generated,12345
146588263,infrastructure_215,fog42,aws.faas.us-east-1,82.674,generated,12345
146588263,infrastructure_215,fog42,azure.faas.westeurope,48.352,generated,12345
146588263,infrastructure_215,fog42,azure.faas.eastus,137.534,generated,12345
146588263,infrastructure_215,fog42,gcp.faas.europe-west1,56.332,generated,12345
146588263,infrastructure_215,fog42,gcp.faas.us-central1,124.721,generated,12345
146588263,infrastructure_215,fog43,aws.faas.eu-west-1,21.173,generated,12345
146588263,infrastructure_215,fog43,aws.faas.us-east-1,91.328,generated,12345
146588263,infrastructure_215,fog43,azure.faas.westeurope,42.349,generated,12345
146588263,infrastructure_215,fog43,azure.faas.eastus,109.064,generated,12345
146588263,infrastructure_215,fog43,gcp.faas.europe-west1,43.942,generated,12345
146588263,infrastructure_215,fog43,gcp.faas.us-central1,114.017,generated,12345
146588263,infrastructure_215,fog44,aws.faas.eu-west-1,20.532,generated,12345
146588263,infrastructure_215,fog44,aws.faas.us-east-1,142.673,generated,12345
146588263,infrastructure_215,fog44,azure.faas.westeurope,34.713,generated,12345
146588263,infrastructure_215,fog44,azure.faas.eastus,144.421,generated,12345
146588263,infrastructure_215,fog44,gcp.faas.europe-west1,37.7,generated,12345
146588263,infrastructure_215,fog44,gcp.faas.us-central1,129.617,generated,12345
146588263,infrastructure_215,fog45,aws.faas.eu-west-1,45.761,generated,12345
146588263,infrastructure_215,fog45,aws.faas.us-east-1,109.073,generated,12345
146588263,infrastructure_215,fog45,azure.faas.westeurope,24.572,generated,12345
146588263,infrastructure_215,fog45,azure.faas.eastus,149.487,generated,12345
146588263,infrastructure_215,fog45,gcp.faas.europe-west1,36.275,generated,12345
146588263,infrastructure_215,fog45,gcp.faas.us-central1,111.291,generated,12345
146588263,infrastructure_215,fog46,aws.faas.eu-west-1,25.624,generated,12345
146588263,infrastructure_215,fog46,aws.faas.us-east-1,103.986,generated,12345
146588263,infrastructure_215,fog46,azure.faas.westeurope,25.553,generated,12345
146588263,infrastructure_215,fog46,azure.faas.eastus,125.025,generated,12345
146588263,infrastructure_215,fog46,gcp.faas.europe-west1,51.19,generated,12345
146588263,infrastructure_215,fog46,gcp.faas.us-central1,125.935,generated,12345
146588263,infrastructure_215,fog47,aws.faas.eu-west-1,21.212,generated,12345
146588263,infrastructure_215,fog47,aws.faas.us-east-1,112.949,generated,12345
146588263,infrastructure_215,fog47,azure.faas.westeurope,50.933,generated,12345
146588263,infrastructure_215,fog47,azure.faas.eastus,95.169,generated,12345
146588263,infrastructure_215,fog47,gcp.faas.europe-west1,59.834,generated,12345
146588263,infrastructure_215,fog47,gcp.faas.us-central1,86.7,generated,12345
146588263,infrastructure_215,fog48,aws.faas.eu-west-1,30.816,generated,12345
146588263,infrastructure_215,fog48,aws.faas.us-east-1,113.966,generated,12345
146588263,infrastructure_215,fog48,azure.faas.westeurope,56.76,generated,12345
146588263,infrastructure_215,fog48,azure.faas.eastus,112.004,generated,12345
146588263,infrastructure_215,fog48,gcp.faas.europe-west1,42.964,generated,12345
146588263,infrastructure_215,fog48,gcp.faas.us-central1,94.601,generated,12345
146588263,infrastructure_215,fog49,aws.faas.eu-west-1,40.699,generated,12345
146588263,infrastructure_215,fog49,aws.faas.us-east-1,106.746,generated,12345
146588263,infrastructure_215,fog49,azure.faas.westeurope,36.537,generated,12345
146588263,infrastructure_215,fog49,azure.faas.eastus,130.777,generated,12345
146588263,infrastructure_215,fog49,gcp.faas.europe-west1,49.77,generated,12345
146588263,infrastructure_215,fog49,gcp.faas.us-central1,86.567,generated,12345
146588263,infrastructure_215,fog50,aws.faas.eu-west-1,23.395,generated,12345
146588263,infrastructure_215,fog50,aws.faas.us-east-1,133.396,generated,12345
146588263,infrastructure_215,fog50,azure.faas.westeurope,39.564,generated,12345
146588263,infrastructure_215,fog50,azure.faas.eastus,128.434,generated,12345
146588263,infrastructure_215,fog50,gcp.faas.europe-west1,33.524,generated,12345
146588263,infrastructure_215,fog50,gcp.faas.us-central1,137.691,generated,12345
146588263,infrastructure_215,fog51,aws.faas.eu-west-1,28.947,generated,12345
146588263,infrastructure_215,fog51,aws.faas.us-east-1,81.741,generated,12345
146588263,infrastructure_215,fog51,azure.faas.westeurope,27.679,generated,12345
146588263,infrastructure_215,fog51,azure.faas.eastus,94.376,generated,12345
146588263,infrastructure_215,fog51,gcp.faas.europe-west1,39.13,generated,12345
146588263,infrastructure_215,fog51,gcp.faas.us-central1,146.727,generated,12345
146588263,infrastructure_215,fog52,aws.faas.eu-west-1,36.743,generated,12345
146588263,infrastructure_215,fog52,aws.faas.us-east-1,102.507,generated,12345
146588263,infrastructure_215,fog52,azure.faas.westeurope,54.987,generated,12345
146588263,infrastructure_215,fog52,azure.faas.eastus,125.459,generated,12345
146588263,infrastructure_215,fog52,gcp.faas.europe-west1,20.134,generated,12345
146588263,infrastructure_215,fog52,gcp.faas.us-central1,103.169,generated,12345
146588263,infrastructure_215,fog53,aws.faas.eu-west-1,52.651,generated,12345
146588263,infrastructure_215,fog53,aws.faas.us-east-1,138.269,generated,12345
146588263,infrastructure_215,fog53,azure.faas.westeurope,38.637,generated,12345
146588263,infrastructure_215,fog53,azure.faas.eastus,122.678,generated,12345
146588263,infrastructure_215,fog53,gcp.faas.europe-west1,40.362,generated,12345
146588263,infrastructure_215,fog53,gcp.faas.us-central1,116.836,generated,12345
146588263,infrastructure_215,fog54,aws.faas.eu-west-1,25.187,generated,12345
146588263,infrastructure_215,fog54,aws.faas.us-east-1,106.846,generated,12345
146588263,infrastructure_215,fog54,azure.faas.westeurope,36.052,generated,12345
146588263,infrastructure_215,fog54,azure.faas.eastus,102.401,generated,12345
146588263,infrastructure_215,fog54,gcp.faas.europe-west1,46.209,generated,12345
146588263,infrastructure_215,fog54,gcp.faas.us-central1,110.284,generated,12345
146588263,infrastructure_215,fog55,aws.faas.eu-west-1,48.245,generated,12345
146588263,infrastructure_215,fog55,aws.faas.us-east-1,148.089,generated,12345
146588263,infrastructure_215,fog55,azure.faas.westeurope,51.054,generated,12345
146588263,infrastructure_215,fog55,azure.faas.eastus,141.37,generated,12345
146588263,infrastructure_215,fog55,gcp.faas.europe-west1,50.531,generated,12345
146588263,infrastructure_215,fog55,gcp.faas.us-central1,129.242,generated,12345
146588263,infrastructure_215,fog56,aws.faas.eu-west-1,58.572,generated,12345
146588263,infrastructure_215,fog56,aws.faas.us-east-1,104.571,generated,12345
146588263,infrastructure_215,fog56,azure.faas.westeurope,52.984,generated,12345
146588263,infrastructure_215,fog56,azure.faas.eastus,127.865,generated,12345
146588263,infrastructure_215,fog56,gcp.faas.europe-west1,23.414,generated,12345
146588263,infrastructure_215,fog56,gcp.faas.us-central1,83.626,generated,12345
146588263,infrastructure_215,fog57,aws.faas.eu-west-1,34.381,generated,12345
146588263,infrastructure_215,fog57,aws.faas.us-east-1,128.534,generated,12345
146588263,infrastructure_215,fog57,azure.faas.westeurope,28.511,generated,12345
146588263,infrastructure_215,fog57,azure.faas.eastus,86.795,generated,12345
146588263,infrastructure_215,fog57,gcp.faas.europe-west1,36.306,generated,12345
146588263,infrastructure_215,fog57,gcp.faas.us-central1,98.607,generated,12345
146588263,infrastructure_215,fog58,aws.faas.eu-west-1,32.923,generated,12345
146588263,infrastructure_215,fog58,aws.faas.us-east-1,85.269,generated,12345
146588263,infrastructure_215,fog58,azure.faas.westeurope,20.209,generated,12345
146588263,infrastructure_215,fog58,azure.faas.eastus,112.516,generated,12345
146588263,infrastructure_215,fog58,gcp.faas.europe-west1,50.514,generated,12345
146588263,infrastructure_215,fog58,gcp.faas.us-central1,141.438,generated,12345
146588263,infrastructure_215,fog59,aws.faas.eu-west-1,30.249,generated,12345
146588263,infrastructure_215,fog59,aws.faas.us-east-1,135.973,generated,12345
146588263,infrastructure_215,fog59,azure.faas.westeurope,49.618,generated,12345
146588263,infrastructure_215,fog59,azure.faas.eastus,145.581,generated,12345
146588263,infrastructure_215,fog59,gcp.faas.europe-west1,57.184,generated,12345
146588263,infrastructure_215,fog59,gcp.faas.us-central1,89.278,generated,12345
146588263,infrastructure_215,fog60,aws.faas.eu-west-1,23.763,generated,12345
146588263,infrastructure_215,fog60,aws.faas.us-east-1,103.955,generated,12345
146588263,infrastructure_215,fog60,azure.faas.westeurope,57.978,generated,12345
146588263,infrastructure_215,fog60,azure.faas.eastus,149.936,generated,12345
146588263,infrastructure_215,fog60,gcp.faas.europe-west1,30.96,generated,12345
146588263,infrastructure_215,fog60,gcp.faas.us-central1,86.643,generated,12345
146588263,infrastructure_215,fog61,aws.faas.eu-west-1,20.99,generated,12345
146588263,infrastructure_215,fog61,aws.faas.us-east-1,98.76,generated,12345
146588263,infrastructure_215,fog61,azure.faas.westeurope,52.425,generated,12345
146588263,infrastructure_215,fog61,azure.faas.eastus,115.052,generated,12345
146588263,infrastructure_215,fog61,gcp.faas.europe-west1,32.106,generated,12345
146588263,infrastructure_215,fog61,gcp.faas.us-central1,125.875,generated,12345
146588263,infrastructure_215,fog62,aws.faas.eu-west-1,46.448,generated,12345
146588263,infrastructure_215,fog62,aws.faas.us-east-1,141.429,generated,12345
146588263,infrastructure_215,fog62,azure.faas.westeurope,31.711,generated,12345
146588263,infrastructure_215,fog62,azure.faas.eastus,80.356,generated,12345
146588263,infrastructure_215,fog62,gcp.faas.europe-west1,51.272,generated,12345
146588263,infrastructure_215,fog62,gcp.faas.us-central1,141.15,generated,12345
146588263,infrastructure_215,fog63,aws.faas.eu-west-1,46.159,generated,12345
146588263,infrastructure_215,fog63,aws.faas.us-east-1,126.366,generated,12345
146588263,infrastructure_215,fog63,azure.faas.westeurope,54.68,generated,12345
146588263,infrastructure_215,fog63,azure.faas.eastus,108.713,generated,12345
146588263,infrastructure_215,fog63,gcp.faas.europe-west1,38.55,generated,12345
146588263,infrastructure_215,fog63,gcp.faas.us-central1,144.112,generated,12345
146588263,infrastructure_215,fog64,aws.faas.eu-west-1,37.308,generated,12345
146588263,infrastructure_215,fog64,aws.faas.us-east-1,128.432,generated,12345
146588263,infrastructure_215,fog64,azure.faas.westeurope,48.985,generated,12345
146588263,infrastructure_215,fog64,azure.faas.eastus,97.61,generated,12345
146588263,infrastructure_215,fog64,gcp.faas.europe-west1,30.27,generated,12345
146588263,infrastructure_215,fog64,gcp.faas.us-central1,82.087,generated,12345
146588263,infrastructure_215,fog65,aws.faas.eu-west-1,33.454,generated,12345
146588263,infrastructure_215,fog65,aws.faas.us-east-1,93.275,generated,12345
146588263,infrastructure_215,fog65,azure.faas.westeurope,22.498,generated,12345
146588263,infrastructure_215,fog65,azure.faas.eastus,102.838,generated,12345
146588263,infrastructure_215,fog65,gcp.faas.europe-west1,23.644,generated,12345
146588263,infrastructure_215,fog65,gcp.faas.us-central1,95.195,generated,12345
146588263,infrastructure_215,fog66,aws.faas.eu-west-1,42.772,generated,12345
146588263,infrastructure_215,fog66,aws.faas.us-east-1,127.915,generated,12345
146588263,infrastructure_215,fog66,azure.faas.westeurope,23.24,generated,12345
146588263,infrastructure_215,fog66,azure.faas.eastus,140.96,generated,12345
146588263,infrastructure_215,fog66,gcp.faas.europe-west1,32.143,generated,12345
146588263,infrastructure_215,fog66,gcp.faas.us-central1,149.131,generated,12345
146588263,infrastructure_215,fog67,aws.faas.eu-west-1,50.74,generated,12345
146588263,infrastructure_215,fog67,aws.faas.us-east-1,133.695,generated,12345
146588263,infrastructure_215,fog67,azure.faas.westeurope,40.836,generated,12345
146588263,infrastructure_215,fog67,azure.faas.eastus,148.827,generated,12345
146588263,infrastructure_215,fog67,gcp.faas.europe-west1,31.646,generated,12345
146588263,infrastructure_215,fog67,gcp.faas.us-central1,143.069,generated,12345
146588263,infrastructure_215,fog68,aws.faas.eu-west-1,24.199,generated,12345
146588263,infrastructure_215,fog68,aws.faas.us-east-1,141.88,generated,12345
146588263,infrastructure_215,fog68,azure.faas.westeurope,35.572,generated,12345
146588263,infrastructure_215,fog68,azure.faas.eastus,139.097,generated,12345
146588263,infrastructure_215,fog68,gcp.faas.europe-west1,52.408,generated,12345
146588263,infrastructure_215,fog68,gcp.faas.us-central1,112.775,generated,12345
146588263,infrastructure_215,fog69,aws.faas.eu-west-1,26.798,generated,12345
146588263,infrastructure_215,fog69,aws.faas.us-east-1,133.938,generated,12345
146588263,infrastructure_215,fog69,azure.faas.westeurope,44.019,generated,12345
146588263,infrastructure_215,fog69,azure.faas.eastus,106.433,generated,12345
146588263,infrastructure_215,fog69,gcp.faas.europe-west1,23.821,generated,12345
146588263,infrastructure_215,fog69,gcp.faas.us-central1,91.237,generated,12345
146588263,infrastructure_215,cloud1,aws.faas.eu-west-1,35.137,generated,12345
146588263,infrastructure_215,cloud1,aws.faas.us-east-1,128.723,generated,12345
146588263,infrastructure_215,cloud1,azure.faas.westeurope,26.431,generated,12345
146588263,infrastructure_215,cloud1,azure.faas.eastus,146.711,generated,12345
146588263,infrastructure_215,cloud1,gcp.faas.europe-west1,49.26,generated,12345
146588263,infrastructure_215,cloud1,gcp.faas.us-central1,146.859,generated,12345
146588263,infrastructure_215,cloud2,aws.faas.eu-west-1,21.029,generated,12345
146588263,infrastructure_215,cloud2,aws.faas.us-east-1,94.054,generated,12345
146588263,infrastructure_215,cloud2,azure.faas.westeurope,48.977,generated,12345
146588263,infrastructure_215,cloud2,azure.faas.eastus,83.837,generated,12345
146588263,infrastructure_215,cloud2,gcp.faas.europe-west1,26.99,generated,12345
146588263,infrastructure_215,cloud2,gcp.faas.us-central1,114.735,generated,12345
146588263,infrastructure_215,cloud3,aws.faas.eu-west-1,25.584,generated,12345
146588263,infrastructure_215,cloud3,aws.faas.us-east-1,125.859,generated,12345
146588263,infrastructure_215,cloud3,azure.faas.westeurope,38.188,generated,12345
146588263,infrastructure_215,cloud3,azure.faas.eastus,144.849,generated,12345
146588263,infrastructure_215,cloud3,gcp.faas.europe-west1,59.555,generated,12345
146588263,infrastructure_215,cloud3,gcp.faas.us-central1,108.373,generated,12345
146588263,infrastructure_215,cloud4,aws.faas.eu-west-1,20.922,generated,12345
146588263,infrastructure_215,cloud4,aws.faas.us-east-1,94.264,generated,12345
146588263,infrastructure_215,cloud4,azure.faas.westeurope,51.154,generated,12345
146588263,infrastructure_215,cloud4,azure.faas.eastus,129.877,generated,12345
146588263,infrastructure_215,cloud4,gcp.faas.europe-west1,43.478,generated,12345
146588263,infrastructure_215,cloud4,gcp.faas.us-central1,117.079,generated,12345
146588263,infrastructure_215,cloud5,aws.faas.eu-west-1,41.567,generated,12345
146588263,infrastructure_215,cloud5,aws.faas.us-east-1,131.541,generated,12345
146588263,infrastructure_215,cloud5,azure.faas.westeurope,53.132,generated,12345
146588263,infrastructure_215,cloud5,azure.faas.eastus,91.05,generated,12345
146588263,infrastructure_215,cloud5,gcp.faas.europe-west1,39.16,generated,12345
146588263,infrastructure_215,cloud5,gcp.faas.us-central1,82.698,generated,12345
146588263,infrastructure_215,cloud6,aws.faas.eu-west-1,35.623,generated,12345
146588263,infrastructure_215,cloud6,aws.faas.us-east-1,129.209,generated,12345
146588263,infrastructure_215,cloud6,azure.faas.westeurope,35.112,generated,12345
146588263,infrastructure_215,cloud6,azure.faas.eastus,125.867,generated,12345
146588263,infrastructure_215,cloud6,gcp.faas.europe-west1,58.312,generated,12345
146588263,infrastructure_215,cloud6,gcp.faas.us-central1,97.659,generated,12345
146588263,infrastructure_215,cloud7,aws.faas.eu-west-1,58.996,generated,12345
146588263,infrastructure_215,cloud7,aws.faas.us-east-1,126.309,generated,12345
146588263,infrastructure_215,cloud7,azure.faas.westeurope,26.959,generated,12345
146588263,infrastructure_215,cloud7,azure.faas.eastus,110.187,generated,12345
146588263,infrastructure_215,cloud7,gcp.faas.europe-west1,52.627,generated,12345
146588263,infrastructure_215,cloud7,gcp.faas.us-central1,91.709,generated,12345
146588263,infrastructure_215,cloud8,aws.faas.eu-west-1,54.09,generated,12345
146588263,infrastructure_215,cloud8,aws.faas.us-east-1,133.716,generated,12345
146588263,infrastructure_215,cloud8,azure.faas.westeurope,38.666,generated,12345
146588263,infrastructure_215,cloud8,azure.faas.eastus,103.937,generated,12345
146588263,infrastructure_215,cloud8,gcp.faas.europe-west1,55.186,generated,12345
146588263,infrastructure_215,cloud8,gcp.faas.us-central1,103.582,generated,12345
146588263,infrastructure_215,cloud9,aws.faas.eu-west-1,23.053,generated,12345
146588263,infrastructure_215,cloud9,aws.faas.us-east-1,143.263,generated,12345
146588263,infrastructure_215,cloud9,azure.faas.westeurope,48.16,generated,12345
146588263,infrastructure_215,cloud9,azure.faas.eastus,115.949,generated,12345
146588263,infrastructure_215,cloud9,gcp.faas.europe-west1,22.992,generated,12345
146588263,infrastructure_215,cloud9,gcp.faas.us-central1,114.225,generated,12345
146588263,infrastructure_215,cloud10,aws.faas.eu-west-1,59.493,generated,12345
146588263,infrastructure_215,cloud10,aws.faas.us-east-1,86.214,generated,12345
146588263,infrastructure_215,cloud10,azure.faas.westeurope,46.82,generated,12345
146588263,infrastructure_215,cloud10,azure.faas.eastus,88.671,generated,12345
